fecha;cod_producto;stock_disponible
2024-07;AZN-TAB40;36
2024-08;AZN-TAB40;35
2024-09;AZN-TAB40;36
2024-10;AZN-TAB40;36
2024-11;AZN-TAB40;35
2024-12;AZN-TAB40;36
2025-01;AZN-TAB40;36
2025-02;AZN-TAB40;36
2025-03;AZN-TAB40;36
2025-04;AZN-TAB40;37
2025-05;AZN-TAB40;36
2025-06;AZN-TAB40;36
2025-07;AZN-TAB40;37
2025-08;AZN-TAB40;36
2025-09;AZN-TAB40;36
2025-10;AZN-TAB40;37
2025-11;AZN-TAB40;36
2025-12;AZN-TAB40;36
2020-01;AMG-MRC75;15
2020-02;AMG-MRC75;15
2020-03;AMG-MRC75;15
2020-04;AMG-MRC75;15
2020-05;AMG-MRC75;15
2020-06;AMG-MRC75;15
2020-07;AMG-MRC75;15
2020-08;AMG-MRC75;15
2020-09;AMG-MRC75;15
2020-10;AMG-MRC75;15
2020-11;AMG-MRC75;15
2020-12;AMG-MRC75;15
2021-01;AMG-MRC75;15
2021-02;AMG-MRC75;15
2021-03;AMG-MRC75;15
2021-04;AMG-MRC75;15
2021-05;AMG-MRC75;15
2021-06;AMG-MRC75;15
2021-07;AMG-MRC75;15
2021-08;AMG-MRC75;15
2021-09;AMG-MRC75;15
2021-10;AMG-MRC75;15
2021-11;AMG-MRC75;15
2021-12;AMG-MRC75;15
2022-01;AMG-MRC75;16
2022-02;AMG-MRC75;16
2022-03;AMG-MRC75;16
2022-04;AMG-MRC75;16
2022-05;AMG-MRC75;16
2022-06;AMG-MRC75;15
2022-07;AMG-MRC75;16
2022-08;AMG-MRC75;16
2022-09;AMG-MRC75;15
2022-10;AMG-MRC75;16
2022-11;AMG-MRC75;16
2022-12;AMG-MRC75;15
2023-01;AMG-MRC75;16
2023-02;AMG-MRC75;16
2023-03;AMG-MRC75;16
2023-04;AMG-MRC75;16
2023-05;AMG-MRC75;16
2023-06;AMG-MRC75;16
2023-07;AMG-MRC75;16
2023-08;AMG-MRC75;16
2023-09;AMG-MRC75;16
2023-10;AMG-MRC75;16
2023-11;AMG-MRC75;16
2023-12;AMG-MRC75;16
2024-01;AMG-MRC75;16
2024-02;AMG-MRC75;16
2024-03;AMG-MRC75;16
2024-04;AMG-MRC75;16
2024-05;AMG-MRC75;16
2024-06;AMG-MRC75;16
2024-07;AMG-MRC75;16
2024-08;AMG-MRC75;16
2024-09;AMG-MRC75;16
2024-10;AMG-MRC75;16
2024-11;AMG-MRC75;16
2024-12;AMG-MRC75;16
2025-01;AMG-MRC75;17
2025-02;AMG-MRC75;16
2025-03;AMG-MRC75;17
2025-04;AMG-MRC75;17
2025-05;AMG-MRC75;16
2025-06;AMG-MRC75;17
2025-07;AMG-MRC75;17
2025-08;AMG-MRC75;16
2025-09;AMG-MRC75;16
2025-10;AMG-MRC75;17
2025-11;AMG-MRC75;16
2025-12;AMG-MRC75;16
2020-01;AZN-CASC;12
2020-02;AZN-CASC;12
2020-03;AZN-CASC;12
2020-04;AZN-CASC;12
2020-05;AZN-CASC;12
2020-06;AZN-CASC;12
2020-07;AZN-CASC;12
2020-08;AZN-CASC;12
2020-09;AZN-CASC;12
2020-10;AZN-CASC;12
2020-11;AZN-CASC;12
2020-12;AZN-CASC;12
2021-01;AZN-CASC;12
2021-02;AZN-CASC;12
2021-03;AZN-CASC;12
2021-04;AZN-CASC;12
2021-05;AZN-CASC;12
2021-06;AZN-CASC;12
2021-07;AZN-CASC;12
2021-08;AZN-CASC;12
2021-09;AZN-CASC;12
2021-10;AZN-CASC;12
2021-11;AZN-CASC;12
2021-12;AZN-CASC;12
2022-01;AZN-CASC;12
2022-02;AZN-CASC;13
2022-03;AZN-CASC;13
2022-04;AZN-CASC;12
2022-05;AZN-CASC;13
2022-06;AZN-CASC;13
2022-07;AZN-CASC;12
2022-08;AZN-CASC;12
2022-09;AZN-CASC;13
2022-10;AZN-CASC;12
2022-11;AZN-CASC;12
2022-12;AZN-CASC;13
2023-01;AZN-CASC;13
2023-02;AZN-CASC;13
2023-03;AZN-CASC;13
2023-04;AZN-CASC;13
2023-05;AZN-CASC;13
2023-06;AZN-CASC;13
2023-07;AZN-CASC;13
2023-08;AZN-CASC;13
2023-09;AZN-CASC;13
2023-10;AZN-CASC;13
2023-11;AZN-CASC;13
2023-12;AZN-CASC;13
2024-01;AZN-CASC;13
2024-02;AZN-CASC;13
2024-03;AZN-CASC;13
2024-04;AZN-CASC;13
2024-05;AZN-CASC;13
2024-06;AZN-CASC;13
2024-07;AZN-CASC;13
2024-08;AZN-CASC;13
2024-09;AZN-CASC;13
2024-10;AZN-CASC;13
2024-11;AZN-CASC;13
2024-12;AZN-CASC;13
2025-01;AZN-CASC;13
2025-02;AZN-CASC;13
2025-03;AZN-CASC;13
2025-04;AZN-CASC;13
2025-05;AZN-CASC;13
2025-06;AZN-CASC;13
2025-07;AZN-CASC;13
2025-08;AZN-CASC;13
2025-09;AZN-CASC;13
2025-10;AZN-CASC;13
2025-11;AZN-CASC;13
2025-12;AZN-CASC;13
2020-01;HLC-MRC-B1;12
2020-02;HLC-MRC-B1;12
2020-03;HLC-MRC-B1;12
2020-04;HLC-MRC-B1;12
2020-05;HLC-MRC-B1;12
2020-06;HLC-MRC-B1;12
2020-07;HLC-MRC-B1;12
2020-08;HLC-MRC-B1;12
2020-09;HLC-MRC-B1;12
2020-10;HLC-MRC-B1;12
2020-11;HLC-MRC-B1;12
2020-12;HLC-MRC-B1;12
2021-01;HLC-MRC-B1;12
2021-02;HLC-MRC-B1;12
2021-03;HLC-MRC-B1;12
2021-04;HLC-MRC-B1;12
2021-05;HLC-MRC-B1;12
2021-06;HLC-MRC-B1;12
2021-07;HLC-MRC-B1;12
2021-08;HLC-MRC-B1;12
2021-09;HLC-MRC-B1;12
2021-10;HLC-MRC-B1;12
2021-11;HLC-MRC-B1;12
2021-12;HLC-MRC-B1;12
2022-01;HLC-MRC-B1;12
2022-02;HLC-MRC-B1;13
2022-03;HLC-MRC-B1;12
2022-04;HLC-MRC-B1;12
2022-05;HLC-MRC-B1;13
2022-06;HLC-MRC-B1;13
2022-07;HLC-MRC-B1;12
2022-08;HLC-MRC-B1;12
2022-09;HLC-MRC-B1;13
2022-10;HLC-MRC-B1;12
2022-11;HLC-MRC-B1;12
2022-12;HLC-MRC-B1;13
2023-01;HLC-MRC-B1;13
2023-02;HLC-MRC-B1;13
2023-03;HLC-MRC-B1;13
2023-04;HLC-MRC-B1;13
2023-05;HLC-MRC-B1;13
2023-06;HLC-MRC-B1;13
2023-07;HLC-MRC-B1;13
2023-08;HLC-MRC-B1;13
2023-09;HLC-MRC-B1;13
2023-10;HLC-MRC-B1;13
2023-11;HLC-MRC-B1;13
2023-12;HLC-MRC-B1;13
2024-01;HLC-MRC-B1;13
2024-02;HLC-MRC-B1;13
2024-03;HLC-MRC-B1;13
2024-04;HLC-MRC-B1;13
2024-05;HLC-MRC-B1;13
2024-06;HLC-MRC-B1;13
2024-07;HLC-MRC-B1;13
2024-08;HLC-MRC-B1;13
2024-09;HLC-MRC-B1;13
2024-10;HLC-MRC-B1;13
2024-11;HLC-MRC-B1;13
2024-12;HLC-MRC-B1;13
2025-01;HLC-MRC-B1;13
2025-02;HLC-MRC-B1;13
2025-03;HLC-MRC-B1;13
2025-04;HLC-MRC-B1;13
2025-05;HLC-MRC-B1;13
2025-06;HLC-MRC-B1;13
2025-07;HLC-MRC-B1;13
2025-08;HLC-MRC-B1;13
2025-09;HLC-MRC-B1;13
2025-10;HLC-MRC-B1;13
2025-11;HLC-MRC-B1;13
2025-12;HLC-MRC-B1;13
2020-01;HLC-MRC-B2;9
2020-02;HLC-MRC-B2;9
2020-03;HLC-MRC-B2;9
2020-04;HLC-MRC-B2;9
2020-05;HLC-MRC-B2;9
2020-06;HLC-MRC-B2;9
2020-07;HLC-MRC-B2;9
2020-08;HLC-MRC-B2;9
2020-09;HLC-MRC-B2;9
2020-10;HLC-MRC-B2;9
2020-11;HLC-MRC-B2;9
2020-12;HLC-MRC-B2;9
2021-01;HLC-MRC-B2;9
2021-02;HLC-MRC-B2;9
2021-03;HLC-MRC-B2;9
2021-04;HLC-MRC-B2;9
2021-05;HLC-MRC-B2;9
2021-06;HLC-MRC-B2;9
2021-07;HLC-MRC-B2;9
2021-08;HLC-MRC-B2;9
2021-09;HLC-MRC-B2;9
2021-10;HLC-MRC-B2;9
2021-11;HLC-MRC-B2;9
2021-12;HLC-MRC-B2;9
2022-01;HLC-MRC-B2;9
2022-02;HLC-MRC-B2;9
2022-03;HLC-MRC-B2;9
2022-04;HLC-MRC-B2;9
2022-05;HLC-MRC-B2;9
2022-06;HLC-MRC-B2;9
2022-07;HLC-MRC-B2;9
2022-08;HLC-MRC-B2;9
2022-09;HLC-MRC-B2;9
2022-10;HLC-MRC-B2;9
2022-11;HLC-MRC-B2;9
2022-12;HLC-MRC-B2;9
2023-01;HLC-MRC-B2;10
2023-02;HLC-MRC-B2;10
2023-03;HLC-MRC-B2;9
2023-04;HLC-MRC-B2;10
2023-05;HLC-MRC-B2;10
2023-06;HLC-MRC-B2;9
2023-07;HLC-MRC-B2;10
2023-08;HLC-MRC-B2;10
2023-09;HLC-MRC-B2;9
2023-10;HLC-MRC-B2;10
2023-11;HLC-MRC-B2;10
2023-12;HLC-MRC-B2;10
2024-01;HLC-MRC-B2;10
2024-02;HLC-MRC-B2;10
2024-03;HLC-MRC-B2;10
2024-04;HLC-MRC-B2;10
2024-05;HLC-MRC-B2;10
2024-06;HLC-MRC-B2;10
2024-07;HLC-MRC-B2;10
2024-08;HLC-MRC-B2;10
2024-09;HLC-MRC-B2;10
2024-10;HLC-MRC-B2;10
2024-11;HLC-MRC-B2;10
2024-12;HLC-MRC-B2;10
2025-01;HLC-MRC-B2;10
2025-02;HLC-MRC-B2;10
2025-03;HLC-MRC-B2;10
2025-04;HLC-MRC-B2;10
2025-05;HLC-MRC-B2;10
2025-06;HLC-MRC-B2;10
2025-07;HLC-MRC-B2;10
2025-08;HLC-MRC-B2;10
2025-09;HLC-MRC-B2;10
2025-10;HLC-MRC-B2;10
2025-11;HLC-MRC-B2;10
2025-12;HLC-MRC-B2;10
2020-01;HLC-MRC-B3;9
2020-02;HLC-MRC-B3;9
2020-03;HLC-MRC-B3;9
2020-04;HLC-MRC-B3;9
2020-05;HLC-MRC-B3;9
2020-06;HLC-MRC-B3;9
2020-07;HLC-MRC-B3;9
2020-08;HLC-MRC-B3;9
2020-09;HLC-MRC-B3;9
2020-10;HLC-MRC-B3;9
2020-11;HLC-MRC-B3;9
2020-12;HLC-MRC-B3;9
2021-01;HLC-MRC-B3;9
2021-02;HLC-MRC-B3;9
2021-03;HLC-MRC-B3;9
2021-04;HLC-MRC-B3;9
2021-05;HLC-MRC-B3;9
2021-06;HLC-MRC-B3;9
2021-07;HLC-MRC-B3;9
2021-08;HLC-MRC-B3;9
2021-09;HLC-MRC-B3;9
2021-10;HLC-MRC-B3;9
2021-11;HLC-MRC-B3;9
2021-12;HLC-MRC-B3;9
2022-01;HLC-MRC-B3;9
2022-02;HLC-MRC-B3;9
2022-03;HLC-MRC-B3;9
2022-04;HLC-MRC-B3;9
2022-05;HLC-MRC-B3;9
2022-06;HLC-MRC-B3;9
2022-07;HLC-MRC-B3;9
2022-08;HLC-MRC-B3;9
2022-09;HLC-MRC-B3;9
2022-10;HLC-MRC-B3;9
2022-11;HLC-MRC-B3;9
2022-12;HLC-MRC-B3;9
2023-01;HLC-MRC-B3;10
2023-02;HLC-MRC-B3;10
2023-03;HLC-MRC-B3;9
2023-04;HLC-MRC-B3;10
2023-05;HLC-MRC-B3;10
2023-06;HLC-MRC-B3;9
2023-07;HLC-MRC-B3;10
2023-08;HLC-MRC-B3;10
2023-09;HLC-MRC-B3;9
2023-10;HLC-MRC-B3;10
2023-11;HLC-MRC-B3;10
2023-12;HLC-MRC-B3;9
2024-01;HLC-MRC-B3;10
2024-02;HLC-MRC-B3;10
2024-03;HLC-MRC-B3;10
2024-04;HLC-MRC-B3;10
2024-05;HLC-MRC-B3;10
2024-06;HLC-MRC-B3;10
2024-07;HLC-MRC-B3;10
2024-08;HLC-MRC-B3;10
2024-09;HLC-MRC-B3;10
2024-10;HLC-MRC-B3;10
2024-11;HLC-MRC-B3;10
2024-12;HLC-MRC-B3;10
2025-01;HLC-MRC-B3;10
2025-02;HLC-MRC-B3;10
2025-03;HLC-MRC-B3;10
2025-04;HLC-MRC-B3;10
2025-05;HLC-MRC-B3;10
2025-06;HLC-MRC-B3;10
2025-07;HLC-MRC-B3;10
2025-08;HLC-MRC-B3;10
2025-09;HLC-MRC-B3;10
2025-10;HLC-MRC-B3;10
2025-11;HLC-MRC-B3;10
2025-12;HLC-MRC-B3;10
2020-01;HLC-MRC-SS1;8
2020-02;HLC-MRC-SS1;8
2020-03;HLC-MRC-SS1;8
2020-04;HLC-MRC-SS1;8
2020-05;HLC-MRC-SS1;8
2020-06;HLC-MRC-SS1;8
2020-07;HLC-MRC-SS1;8
2020-08;HLC-MRC-SS1;8
2020-09;HLC-MRC-SS1;8
2020-10;HLC-MRC-SS1;8
2020-11;HLC-MRC-SS1;8
2020-12;HLC-MRC-SS1;8
2021-01;HLC-MRC-SS1;8
2021-02;HLC-MRC-SS1;8
2021-03;HLC-MRC-SS1;8
2021-04;HLC-MRC-SS1;8
2021-05;HLC-MRC-SS1;8
2021-06;HLC-MRC-SS1;8
2021-07;HLC-MRC-SS1;8
2021-08;HLC-MRC-SS1;8
2021-09;HLC-MRC-SS1;8
2021-10;HLC-MRC-SS1;8
2021-11;HLC-MRC-SS1;8
2021-12;HLC-MRC-SS1;8
2022-01;HLC-MRC-SS1;8
2022-02;HLC-MRC-SS1;8
2022-03;HLC-MRC-SS1;8
2022-04;HLC-MRC-SS1;8
2022-05;HLC-MRC-SS1;8
2022-06;HLC-MRC-SS1;8
2022-07;HLC-MRC-SS1;8
2022-08;HLC-MRC-SS1;8
2022-09;HLC-MRC-SS1;8
2022-10;HLC-MRC-SS1;8
2022-11;HLC-MRC-SS1;8
2022-12;HLC-MRC-SS1;8
2023-01;HLC-MRC-SS1;8
2023-02;HLC-MRC-SS1;9
2023-03;HLC-MRC-SS1;8
2023-04;HLC-MRC-SS1;8
2023-05;HLC-MRC-SS1;9
2023-06;HLC-MRC-SS1;8
2023-07;HLC-MRC-SS1;8
2023-08;HLC-MRC-SS1;9
2023-09;HLC-MRC-SS1;9
2023-10;HLC-MRC-SS1;8
2023-11;HLC-MRC-SS1;8
2023-12;HLC-MRC-SS1;9
2024-01;HLC-MRC-SS1;9
2024-02;HLC-MRC-SS1;9
2024-03;HLC-MRC-SS1;9
2024-04;HLC-MRC-SS1;9
2024-05;HLC-MRC-SS1;9
2024-06;HLC-MRC-SS1;9
2024-07;HLC-MRC-SS1;9
2024-08;HLC-MRC-SS1;9
2024-09;HLC-MRC-SS1;9
2024-10;HLC-MRC-SS1;9
2024-11;HLC-MRC-SS1;9
2024-12;HLC-MRC-SS1;9
2025-01;HLC-MRC-SS1;9
2025-02;HLC-MRC-SS1;9
2025-03;HLC-MRC-SS1;9
2025-04;HLC-MRC-SS1;9
2025-05;HLC-MRC-SS1;9
2025-06;HLC-MRC-SS1;9
2025-07;HLC-MRC-SS1;9
2025-08;HLC-MRC-SS1;9
2025-09;HLC-MRC-SS1;9
2025-10;HLC-MRC-SS1;9
2025-11;HLC-MRC-SS1;9
2025-12;HLC-MRC-SS1;9
2020-01;HLC-MRC-SS2;8
2020-02;HLC-MRC-SS2;8
2020-03;HLC-MRC-SS2;8
2020-04;HLC-MRC-SS2;8
2020-05;HLC-MRC-SS2;8
2020-06;HLC-MRC-SS2;8
2020-07;HLC-MRC-SS2;8
2020-08;HLC-MRC-SS2;8
2020-09;HLC-MRC-SS2;8
2020-10;HLC-MRC-SS2;8
2020-11;HLC-MRC-SS2;8
2020-12;HLC-MRC-SS2;8
2021-01;HLC-MRC-SS2;8
2021-02;HLC-MRC-SS2;8
2021-03;HLC-MRC-SS2;8
2021-04;HLC-MRC-SS2;8
2021-05;HLC-MRC-SS2;8
2021-06;HLC-MRC-SS2;8
2021-07;HLC-MRC-SS2;8
2021-08;HLC-MRC-SS2;8
2021-09;HLC-MRC-SS2;8
2021-10;HLC-MRC-SS2;8
2021-11;HLC-MRC-SS2;8
2021-12;HLC-MRC-SS2;8
2022-01;HLC-MRC-SS2;8
2022-02;HLC-MRC-SS2;8
2022-03;HLC-MRC-SS2;8
2022-04;HLC-MRC-SS2;8
2022-05;HLC-MRC-SS2;8
2022-06;HLC-MRC-SS2;8
2022-07;HLC-MRC-SS2;8
2022-08;HLC-MRC-SS2;8
2022-09;HLC-MRC-SS2;8
2022-10;HLC-MRC-SS2;8
2022-11;HLC-MRC-SS2;8
2022-12;HLC-MRC-SS2;8
2023-01;HLC-MRC-SS2;8
2023-02;HLC-MRC-SS2;9
2023-03;HLC-MRC-SS2;8
2023-04;HLC-MRC-SS2;8
2023-05;HLC-MRC-SS2;9
2023-06;HLC-MRC-SS2;8
2023-07;HLC-MRC-SS2;8
2023-08;HLC-MRC-SS2;9
2023-09;HLC-MRC-SS2;8
2023-10;HLC-MRC-SS2;8
2023-11;HLC-MRC-SS2;9
2023-12;HLC-MRC-SS2;9
2024-01;HLC-MRC-SS2;9
2024-02;HLC-MRC-SS2;9
2024-03;HLC-MRC-SS2;9
2024-04;HLC-MRC-SS2;9
2024-05;HLC-MRC-SS2;9
2024-06;HLC-MRC-SS2;9
2024-07;HLC-MRC-SS2;9
2024-08;HLC-MRC-SS2;9
2024-09;HLC-MRC-SS2;9
2024-10;HLC-MRC-SS2;9
2024-11;HLC-MRC-SS2;9
2024-12;HLC-MRC-SS2;9
2025-01;HLC-MRC-SS2;9
2025-02;HLC-MRC-SS2;9
2025-03;HLC-MRC-SS2;9
2025-04;HLC-MRC-SS2;9
2025-05;HLC-MRC-SS2;9
2025-06;HLC-MRC-SS2;9
2025-07;HLC-MRC-SS2;9
2025-08;HLC-MRC-SS2;9
2025-09;HLC-MRC-SS2;9
2025-10;HLC-MRC-SS2;9
2025-11;HLC-MRC-SS2;9
2025-12;HLC-MRC-SS2;9
2020-01;MRC-TSTAT;24
2020-02;MRC-TSTAT;24
2020-03;MRC-TSTAT;24
2020-04;MRC-TSTAT;24
2020-05;MRC-TSTAT;24
2020-06;MRC-TSTAT;24
2020-07;MRC-TSTAT;24
2020-08;MRC-TSTAT;24
2020-09;MRC-TSTAT;24
2020-10;MRC-TSTAT;24
2020-11;MRC-TSTAT;24
2020-12;MRC-TSTAT;24
2021-01;MRC-TSTAT;24
2021-02;MRC-TSTAT;24
2021-03;MRC-TSTAT;25
2021-04;MRC-TSTAT;25
2021-05;MRC-TSTAT;24
2021-06;MRC-TSTAT;25
2021-07;MRC-TSTAT;25
2021-08;MRC-TSTAT;24
2021-09;MRC-TSTAT;24
2021-10;MRC-TSTAT;25
2021-11;MRC-TSTAT;24
2021-12;MRC-TSTAT;24
2022-01;MRC-TSTAT;25
2022-02;MRC-TSTAT;25
2022-03;MRC-TSTAT;25
2022-04;MRC-TSTAT;25
2022-05;MRC-TSTAT;25
2022-06;MRC-TSTAT;25
2022-07;MRC-TSTAT;25
2022-08;MRC-TSTAT;25
2022-09;MRC-TSTAT;25
2022-10;MRC-TSTAT;25
2022-11;MRC-TSTAT;25
2022-12;MRC-TSTAT;25
2023-01;MRC-TSTAT;25
2023-02;MRC-TSTAT;25
2023-03;MRC-TSTAT;26
2023-04;MRC-TSTAT;25
2023-05;MRC-TSTAT;25
2023-06;MRC-TSTAT;26
2023-07;MRC-TSTAT;25
2023-08;MRC-TSTAT;25
2023-09;MRC-TSTAT;26
2023-10;MRC-TSTAT;25
2023-11;MRC-TSTAT;25
2023-12;MRC-TSTAT;26
2024-01;MRC-TSTAT;26
2024-02;MRC-TSTAT;26
2024-03;MRC-TSTAT;26
2024-04;MRC-TSTAT;26
2024-05;MRC-TSTAT;26
2024-06;MRC-TSTAT;26
2024-07;MRC-TSTAT;26
2024-08;MRC-TSTAT;26
2024-09;MRC-TSTAT;26
2024-10;MRC-TSTAT;26
2024-11;MRC-TSTAT;26
2024-12;MRC-TSTAT;26
2025-01;MRC-TSTAT;26
2025-02;MRC-TSTAT;27
2025-03;MRC-TSTAT;26
2025-04;MRC-TSTAT;26
2025-05;MRC-TSTAT;27
2025-06;MRC-TSTAT;26
2025-07;MRC-TSTAT;26
2025-08;MRC-TSTAT;26
2025-09;MRC-TSTAT;26
2025-10;MRC-TSTAT;26
2025-11;MRC-TSTAT;26
2025-12;MRC-TSTAT;27
2020-01;MRC-TBOMBA;12
2020-02;MRC-TBOMBA;12
2020-03;MRC-TBOMBA;12
2020-04;MRC-TBOMBA;12
2020-05;MRC-TBOMBA;12
2020-06;MRC-TBOMBA;12
2020-07;MRC-TBOMBA;12
2020-08;MRC-TBOMBA;12
2020-09;MRC-TBOMBA;12
2020-10;MRC-TBOMBA;12
2020-11;MRC-TBOMBA;12
2020-12;MRC-TBOMBA;12
2021-01;MRC-TBOMBA;12
2021-02;MRC-TBOMBA;12
2021-03;MRC-TBOMBA;12
2021-04;MRC-TBOMBA;12
2021-05;MRC-TBOMBA;12
2021-06;MRC-TBOMBA;12
2021-07;MRC-TBOMBA;12
2021-08;MRC-TBOMBA;12
2021-09;MRC-TBOMBA;12
2021-10;MRC-TBOMBA;12
2021-11;MRC-TBOMBA;12
2021-12;MRC-TBOMBA;12
2022-01;MRC-TBOMBA;13
2022-02;MRC-TBOMBA;12
2022-03;MRC-TBOMBA;12
2022-04;MRC-TBOMBA;13
2022-05;MRC-TBOMBA;13
2022-06;MRC-TBOMBA;12
2022-07;MRC-TBOMBA;12
2022-08;MRC-TBOMBA;13
2022-09;MRC-TBOMBA;12
2022-10;MRC-TBOMBA;12
2022-11;MRC-TBOMBA;13
2022-12;MRC-TBOMBA;12
2023-01;MRC-TBOMBA;13
2023-02;MRC-TBOMBA;13
2023-03;MRC-TBOMBA;13
2023-04;MRC-TBOMBA;13
2023-05;MRC-TBOMBA;13
2023-06;MRC-TBOMBA;13
2023-07;MRC-TBOMBA;13
2023-08;MRC-TBOMBA;13
2023-09;MRC-TBOMBA;13
2023-10;MRC-TBOMBA;13
2023-11;MRC-TBOMBA;13
2023-12;MRC-TBOMBA;13
2024-01;MRC-TBOMBA;13
2024-02;MRC-TBOMBA;13
2024-03;MRC-TBOMBA;13
2024-04;MRC-TBOMBA;13
2024-05;MRC-TBOMBA;13
2024-06;MRC-TBOMBA;13
2024-07;MRC-TBOMBA;13
2024-08;MRC-TBOMBA;13
2024-09;MRC-TBOMBA;13
2024-10;MRC-TBOMBA;13
2024-11;MRC-TBOMBA;13
2024-12;MRC-TBOMBA;13
2025-01;MRC-TBOMBA;13
2025-02;MRC-TBOMBA;13
2025-03;MRC-TBOMBA;13
2025-04;MRC-TBOMBA;13
2025-05;MRC-TBOMBA;13
2025-06;MRC-TBOMBA;13
2025-07;MRC-TBOMBA;13
2025-08;MRC-TBOMBA;13
2025-09;MRC-TBOMBA;13
2025-10;MRC-TBOMBA;13
2025-11;MRC-TBOMBA;13
2025-12;MRC-TBOMBA;13
2020-01;SIR-KIT-WP;18
2020-02;SIR-KIT-WP;18
2020-03;SIR-KIT-WP;18
2020-04;SIR-KIT-WP;18
2020-05;SIR-KIT-WP;18
2020-06;SIR-KIT-WP;18
2020-07;SIR-KIT-WP;18
2020-08;SIR-KIT-WP;18
2020-09;SIR-KIT-WP;18
2020-10;SIR-KIT-WP;18
2020-11;SIR-KIT-WP;18
2020-12;SIR-KIT-WP;18
2021-01;SIR-KIT-WP;19
2021-02;SIR-KIT-WP;18
2021-03;SIR-KIT-WP;18
2021-04;SIR-KIT-WP;18
2021-05;SIR-KIT-WP;18
2021-06;SIR-KIT-WP;18
2021-07;SIR-KIT-WP;18
2021-08;SIR-KIT-WP;18
2021-09;SIR-KIT-WP;18
2021-10;SIR-KIT-WP;18
2021-11;SIR-KIT-WP;18
2021-12;SIR-KIT-WP;18
2022-01;SIR-KIT-WP;19
2022-02;SIR-KIT-WP;19
2022-03;SIR-KIT-WP;19
2022-04;SIR-KIT-WP;19
2022-05;SIR-KIT-WP;19
2022-06;SIR-KIT-WP;19
2022-07;SIR-KIT-WP;19
2022-08;SIR-KIT-WP;19
2022-09;SIR-KIT-WP;19
2022-10;SIR-KIT-WP;19
2022-11;SIR-KIT-WP;19
2022-12;SIR-KIT-WP;19
2023-01;SIR-KIT-WP;19
2023-02;SIR-KIT-WP;19
2023-03;SIR-KIT-WP;19
2023-04;SIR-KIT-WP;19
2023-05;SIR-KIT-WP;19
2023-06;SIR-KIT-WP;19
2023-07;SIR-KIT-WP;19
2023-08;SIR-KIT-WP;19
2023-09;SIR-KIT-WP;19
2023-10;SIR-KIT-WP;19
2023-11;SIR-KIT-WP;19
2023-12;SIR-KIT-WP;19
2024-01;SIR-KIT-WP;19
2024-02;SIR-KIT-WP;19
2024-03;SIR-KIT-WP;20
2024-04;SIR-KIT-WP;19
2024-05;SIR-KIT-WP;19
2024-06;SIR-KIT-WP;20
2024-07;SIR-KIT-WP;19
2024-08;SIR-KIT-WP;19
2024-09;SIR-KIT-WP;20
2024-10;SIR-KIT-WP;19
2024-11;SIR-KIT-WP;19
2024-12;SIR-KIT-WP;20
2025-01;SIR-KIT-WP;20
2025-02;SIR-KIT-WP;20
2025-03;SIR-KIT-WP;20
2025-04;SIR-KIT-WP;20
2025-05;SIR-KIT-WP;20
2025-06;SIR-KIT-WP;20
2025-07;SIR-KIT-WP;20
2025-08;SIR-KIT-WP;20
2025-09;SIR-KIT-WP;20
2025-10;SIR-KIT-WP;20
2025-11;SIR-KIT-WP;20
2025-12;SIR-KIT-WP;20
2020-01;MRC-KIT-WP;15
2020-02;MRC-KIT-WP;15
2020-03;MRC-KIT-WP;15
2020-04;MRC-KIT-WP;15
2020-05;MRC-KIT-WP;15
2020-06;MRC-KIT-WP;15
2020-07;MRC-KIT-WP;15
2020-08;MRC-KIT-WP;15
2020-09;MRC-KIT-WP;15
2020-10;MRC-KIT-WP;15
2020-11;MRC-KIT-WP;15
2020-12;MRC-KIT-WP;15
2021-01;MRC-KIT-WP;15
2021-02;MRC-KIT-WP;15
2021-03;MRC-KIT-WP;15
2021-04;MRC-KIT-WP;15
2021-05;MRC-KIT-WP;15
2021-06;MRC-KIT-WP;15
2021-07;MRC-KIT-WP;15
2021-08;MRC-KIT-WP;15
2021-09;MRC-KIT-WP;15
2021-10;MRC-KIT-WP;15
2021-11;MRC-KIT-WP;15
2021-12;MRC-KIT-WP;15
2022-01;MRC-KIT-WP;16
2022-02;MRC-KIT-WP;16
2022-03;MRC-KIT-WP;16
2022-04;MRC-KIT-WP;15
2022-05;MRC-KIT-WP;16
2022-06;MRC-KIT-WP;16
2022-07;MRC-KIT-WP;15
2022-08;MRC-KIT-WP;16
2022-09;MRC-KIT-WP;16
2022-10;MRC-KIT-WP;15
2022-11;MRC-KIT-WP;16
2022-12;MRC-KIT-WP;16
2023-01;MRC-KIT-WP;16
2023-02;MRC-KIT-WP;16
2023-03;MRC-KIT-WP;16
2023-04;MRC-KIT-WP;16
2023-05;MRC-KIT-WP;16
2023-06;MRC-KIT-WP;16
2023-07;MRC-KIT-WP;16
2023-08;MRC-KIT-WP;16
2023-09;MRC-KIT-WP;16
2023-10;MRC-KIT-WP;16
2023-11;MRC-KIT-WP;16
2023-12;MRC-KIT-WP;16
2024-01;MRC-KIT-WP;16
2024-02;MRC-KIT-WP;16
2024-03;MRC-KIT-WP;16
2024-04;MRC-KIT-WP;16
2024-05;MRC-KIT-WP;16
2024-06;MRC-KIT-WP;16
2024-07;MRC-KIT-WP;16
2024-08;MRC-KIT-WP;16
