fecha;cod_producto;unidades;precio_real
2022-07;SIR-IMP-MRC;10;20.35
2022-08;SIR-IMP-MRC;9;20.35
2022-09;SIR-IMP-MRC;9;20.35
2022-10;SIR-IMP-MRC;8;20.35
2022-11;SIR-IMP-MRC;7;20.35
2022-12;SIR-IMP-MRC;7;20.35
2023-01;SIR-IMP-MRC;7;20.63
2023-02;SIR-IMP-MRC;7;20.63
2023-03;SIR-IMP-MRC;9;20.63
2023-04;SIR-IMP-MRC;9;20.63
2023-05;SIR-IMP-MRC;10;20.63
2023-06;SIR-IMP-MRC;11;20.63
2023-07;SIR-IMP-MRC;9;20.63
2023-08;SIR-IMP-MRC;9;20.63
2023-09;SIR-IMP-MRC;9;20.63
2023-10;SIR-IMP-MRC;9;20.63
2023-11;SIR-IMP-MRC;7;20.63
2023-12;SIR-IMP-MRC;7;20.63
2024-01;SIR-IMP-MRC;8;20.91
2024-02;SIR-IMP-MRC;8;20.91
2024-03;SIR-IMP-MRC;10;20.91
2024-04;SIR-IMP-MRC;10;20.91
2024-05;SIR-IMP-MRC;11;20.91
2024-06;SIR-IMP-MRC;12;20.91
2024-07;SIR-IMP-MRC;10;20.91
2024-08;SIR-IMP-MRC;10;20.91
2024-09;SIR-IMP-MRC;10;20.91
2024-10;SIR-IMP-MRC;9;20.91
2024-11;SIR-IMP-MRC;8;20.91
2024-12;SIR-IMP-MRC;8;20.91
2025-01;SIR-IMP-MRC;9;21.19
2025-02;SIR-IMP-MRC;8;21.19
2025-03;SIR-IMP-MRC;9;21.19
2025-04;SIR-IMP-MRC;10;21.19
2025-05;SIR-IMP-MRC;12;21.19
2025-06;SIR-IMP-MRC;13;21.19
2025-07;SIR-IMP-MRC;11;21.19
2025-08;SIR-IMP-MRC;11;21.19
2025-09;SIR-IMP-MRC;11;21.19
2025-10;SIR-IMP-MRC;9;21.19
2025-11;SIR-IMP-MRC;9;21.19
2025-12;SIR-IMP-MRC;8;21.19
2020-01;SIR-IMP-VOL;4;22.50
2020-02;SIR-IMP-VOL;3;22.50
2020-03;SIR-IMP-VOL;4;22.50
2020-04;SIR-IMP-VOL;4;22.50
2020-05;SIR-IMP-VOL;4;22.50
2020-06;SIR-IMP-VOL;5;22.50
2020-07;SIR-IMP-VOL;5;22.50
2020-08;SIR-IMP-VOL;4;22.50
2020-09;SIR-IMP-VOL;4;22.50
2020-10;SIR-IMP-VOL;4;22.50
2020-11;SIR-IMP-VOL;4;22.50
2020-12;SIR-IMP-VOL;3;22.50
2021-01;SIR-IMP-VOL;4;22.82
2021-02;SIR-IMP-VOL;3;22.82
2021-03;SIR-IMP-VOL;4;22.82
2021-04;SIR-IMP-VOL;5;22.82
2021-05;SIR-IMP-VOL;5;22.82
2021-06;SIR-IMP-VOL;5;22.82
2021-07;SIR-IMP-VOL;5;22.82
2021-08;SIR-IMP-VOL;4;22.82
2021-09;SIR-IMP-VOL;4;22.82
2021-10;SIR-IMP-VOL;4;22.82
2021-11;SIR-IMP-VOL;3;22.82
2021-12;SIR-IMP-VOL;3;22.82
2022-01;SIR-IMP-VOL;4;23.13
2022-02;SIR-IMP-VOL;3;23.13
2022-03;SIR-IMP-VOL;4;23.13
2022-04;SIR-IMP-VOL;4;23.13
2022-05;SIR-IMP-VOL;5;23.13
2022-06;SIR-IMP-VOL;5;23.13
2022-07;SIR-IMP-VOL;5;23.13
2022-08;SIR-IMP-VOL;5;23.13
2022-09;SIR-IMP-VOL;5;23.13
2022-10;SIR-IMP-VOL;5;23.13
2022-11;SIR-IMP-VOL;4;23.13
2022-12;SIR-IMP-VOL;4;23.13
2023-01;SIR-IMP-VOL;4;23.45
2023-02;SIR-IMP-VOL;4;23.45
2023-03;SIR-IMP-VOL;5;23.45
2023-04;SIR-IMP-VOL;5;23.45
2023-05;SIR-IMP-VOL;5;23.45
2023-06;SIR-IMP-VOL;6;23.45
2023-07;SIR-IMP-VOL;5;23.45
2023-08;SIR-IMP-VOL;5;23.45
2023-09;SIR-IMP-VOL;5;23.45
2023-10;SIR-IMP-VOL;4;23.45
2023-11;SIR-IMP-VOL;4;23.45
2023-12;SIR-IMP-VOL;4;23.45
2024-01;SIR-IMP-VOL;4;23.76
2024-02;SIR-IMP-VOL;4;23.76
2024-03;SIR-IMP-VOL;5;23.76
2024-04;SIR-IMP-VOL;5;23.76
2024-05;SIR-IMP-VOL;5;23.76
2024-06;SIR-IMP-VOL;6;23.76
2024-07;SIR-IMP-VOL;5;23.76
2024-08;SIR-IMP-VOL;5;23.76
2024-09;SIR-IMP-VOL;5;23.76
2024-10;SIR-IMP-VOL;4;23.76
2024-11;SIR-IMP-VOL;4;23.76
2024-12;SIR-IMP-VOL;4;23.76
2025-01;SIR-IMP-VOL;4;24.08
2025-02;SIR-IMP-VOL;4;24.08
2025-03;SIR-IMP-VOL;4;24.08
2025-04;SIR-IMP-VOL;5;24.08
2025-05;SIR-IMP-VOL;6;24.08
2025-06;SIR-IMP-VOL;6;24.08
2025-07;SIR-IMP-VOL;6;24.08
2025-08;SIR-IMP-VOL;6;24.08
2025-09;SIR-IMP-VOL;6;24.08
2025-10;SIR-IMP-VOL;5;24.08
2025-11;SIR-IMP-VOL;4;24.08
2025-12;SIR-IMP-VOL;4;24.08
2020-01;AZN-MRC75;7;10.50
2020-02;AZN-MRC75;6;10.50
2020-03;AZN-MRC75;9;10.50
2020-04;AZN-MRC75;13;10.50
2020-05;AZN-MRC75;17;10.50
2020-06;AZN-MRC75;19;10.50
2020-07;AZN-MRC75;21;10.50
2020-08;AZN-MRC75;20;10.50
2020-09;AZN-MRC75;14;10.50
2020-10;AZN-MRC75;10;10.50
2020-11;AZN-MRC75;8;10.50
2020-12;AZN-MRC75;6;10.50
2021-01;AZN-MRC75;7;10.65
2021-02;AZN-MRC75;6;10.65
2021-03;AZN-MRC75;10;10.65
2021-04;AZN-MRC75;13;10.65
2021-05;AZN-MRC75;16;10.65
2021-06;AZN-MRC75;20;10.65
2021-07;AZN-MRC75;22;10.65
2021-08;AZN-MRC75;19;10.65
2021-09;AZN-MRC75;15;10.65
2021-10;AZN-MRC75;11;10.65
2021-11;AZN-MRC75;8;10.65
2021-12;AZN-MRC75;6;10.65
2022-01;AZN-MRC75;7;10.79
2022-02;AZN-MRC75;7;10.79
2022-03;AZN-MRC75;11;10.79
2022-04;AZN-MRC75;14;10.79
2022-05;AZN-MRC75;17;10.79
2022-06;AZN-MRC75;22;10.79
2022-07;AZN-MRC75;24;10.79
2022-08;AZN-MRC75;20;10.79
2022-09;AZN-MRC75;16;10.79
2022-10;AZN-MRC75;11;10.79
2022-11;AZN-MRC75;7;10.79
2022-12;AZN-MRC75;7;10.79
2023-01;AZN-MRC75;7;10.94
2023-02;AZN-MRC75;7;10.94
2023-03;AZN-MRC75;11;10.94
2023-04;AZN-MRC75;13;10.94
2023-05;AZN-MRC75;18;10.94
2023-06;AZN-MRC75;23;10.94
2023-07;AZN-MRC75;22;10.94
2023-08;AZN-MRC75;22;10.94
2023-09;AZN-MRC75;17;10.94
2023-10;AZN-MRC75;12;10.94
2023-11;AZN-MRC75;8;10.94
2023-12;AZN-MRC75;7;10.94
2024-01;AZN-MRC75;8;11.09
2024-02;AZN-MRC75;8;11.09
2024-03;AZN-MRC75;12;11.09
2024-04;AZN-MRC75;14;11.09
2024-05;AZN-MRC75;19;11.09
2024-06;AZN-MRC75;25;11.09
2024-07;AZN-MRC75;24;11.09
2024-08;AZN-MRC75;23;11.09
2024-09;AZN-MRC75;18;11.09
2024-10;AZN-MRC75;11;11.09
2024-11;AZN-MRC75;9;11.09
2024-12;AZN-MRC75;8;11.09
2025-01;AZN-MRC75;8;11.24
2025-02;AZN-MRC75;8;11.24
2025-03;AZN-MRC75;11;11.24
2025-04;AZN-MRC75;15;11.24
2025-05;AZN-MRC75;21;11.24
2025-06;AZN-MRC75;27;11.24
2025-07;AZN-MRC75;25;11.24
2025-08;AZN-MRC75;25;11.24
2025-09;AZN-MRC75;19;11.24
2025-10;AZN-MRC75;12;11.24
2025-11;AZN-MRC75;9;11.24
2025-12;AZN-MRC75;8;11.24
2020-01;AZN-MRC150;5;12.80
2020-02;AZN-MRC150;4;12.80
2020-03;AZN-MRC150;7;12.80
2020-04;AZN-MRC150;9;12.80
2020-05;AZN-MRC150;13;12.80
2020-06;AZN-MRC150;14;12.80
2020-07;AZN-MRC150;16;12.80
2020-08;AZN-MRC150;15;12.80
2020-09;AZN-MRC150;10;12.80
2020-10;AZN-MRC150;7;12.80
2020-11;AZN-MRC150;6;12.80
2020-12;AZN-MRC150;4;12.80
2021-01;AZN-MRC150;5;12.98
2021-02;AZN-MRC150;5;12.98
2021-03;AZN-MRC150;7;12.98
2021-04;AZN-MRC150;10;12.98
2021-05;AZN-MRC150;12;12.98
2021-06;AZN-MRC150;15;12.98
2021-07;AZN-MRC150;17;12.98
2021-08;AZN-MRC150;16;12.98
2021-09;AZN-MRC150;11;12.98
2021-10;AZN-MRC150;8;12.98
2021-11;AZN-MRC150;6;12.98
2021-12;AZN-MRC150;5;12.98
2022-01;AZN-MRC150;6;13.16
2022-02;AZN-MRC150;5;13.16
2022-03;AZN-MRC150;8;13.16
2022-04;AZN-MRC150;11;13.16
2022-05;AZN-MRC150;12;13.16
2022-06;AZN-MRC150;16;13.16
2022-07;AZN-MRC150;18;13.16
2022-08;AZN-MRC150;15;13.16
2022-09;AZN-MRC150;12;13.16
2022-10;AZN-MRC150;8;13.16
2022-11;AZN-MRC150;6;13.16
2022-12;AZN-MRC150;5;13.16
2023-01;AZN-MRC150;5;13.34
2023-02;AZN-MRC150;5;13.34
2023-03;AZN-MRC150;8;13.34
2023-04;AZN-MRC150;10;13.34
2023-05;AZN-MRC150;13;13.34
2023-06;AZN-MRC150;17;13.34
2023-07;AZN-MRC150;19;13.34
2023-08;AZN-MRC150;16;13.34
2023-09;AZN-MRC150;12;13.34
2023-10;AZN-MRC150;9;13.34
2023-11;AZN-MRC150;6;13.34
2023-12;AZN-MRC150;5;13.34
2024-01;AZN-MRC150;6;13.52
2024-02;AZN-MRC150;6;13.52
2024-03;AZN-MRC150;9;13.52
2024-04;AZN-MRC150;11;13.52
2024-05;AZN-MRC150;14;13.52
2024-06;AZN-MRC150;18;13.52
2024-07;AZN-MRC150;18;13.52
2024-08;AZN-MRC150;17;13.52
2024-09;AZN-MRC150;13;13.52
2024-10;AZN-MRC150;8;13.52
2024-11;AZN-MRC150;6;13.52
2024-12;AZN-MRC150;6;13.52
2025-01;AZN-MRC150;6;13.70
2025-02;AZN-MRC150;6;13.70
2025-03;AZN-MRC150;10;13.70
2025-04;AZN-MRC150;11;13.70
2025-05;AZN-MRC150;15;13.70
2025-06;AZN-MRC150;20;13.70
2025-07;AZN-MRC150;19;13.70
2025-08;AZN-MRC150;18;13.70
2025-09;AZN-MRC150;14;13.70
2025-10;AZN-MRC150;9;13.70
2025-11;AZN-MRC150;7;13.70
2025-12;AZN-MRC150;6;13.70
2020-01;AZN-TAB40;6;7.20
2020-02;AZN-TAB40;6;7.20
2020-03;AZN-TAB40;8;7.20
2020-04;AZN-TAB40;11;7.20
2020-05;AZN-TAB40;15;7.20
2020-06;AZN-TAB40;19;7.20
2020-07;AZN-TAB40;18;7.20
2020-08;AZN-TAB40;18;7.20
2020-09;AZN-TAB40;14;7.20
2020-10;AZN-TAB40;9;7.20
2020-11;AZN-TAB40;7;7.20
2020-12;AZN-TAB40;6;7.20
2021-01;AZN-TAB40;6;7.30
2021-02;AZN-TAB40;6;7.30
2021-03;AZN-TAB40;8;7.30
2021-04;AZN-TAB40;12;7.30
2021-05;AZN-TAB40;16;7.30
2021-06;AZN-TAB40;17;7.30
2021-07;AZN-TAB40;19;7.30
2021-08;AZN-TAB40;19;7.30
2021-09;AZN-TAB40;13;7.30
2021-10;AZN-TAB40;9;7.30
2021-11;AZN-TAB40;7;7.30
2021-12;AZN-TAB40;6;7.30
2022-01;AZN-TAB40;7;7.40
2022-02;AZN-TAB40;7;7.40
2022-03;AZN-TAB40;9;7.40
2022-04;AZN-TAB40;12;7.40
2022-05;AZN-TAB40;17;7.40
2022-06;AZN-TAB40;18;7.40
2022-07;AZN-TAB40;21;7.40
2022-08;AZN-TAB40;20;7.40
2022-09;AZN-TAB40;13;7.40
2022-10;AZN-TAB40;10;7.40
2022-11;AZN-TAB40;7;7.40
2022-12;AZN-TAB40;6;7.40
2023-01;AZN-TAB40;7;7.50
2023-02;AZN-TAB40;6;7.50
2023-03;AZN-TAB40;10;7.50
2023-04;AZN-TAB40;13;7.50
2023-05;AZN-TAB40;15;7.50
2023-06;AZN-TAB40;20;7.50
2023-07;AZN-TAB40;22;7.50
2023-08;AZN-TAB40;21;7.50
2023-09;AZN-TAB40;14;7.50
2023-10;AZN-TAB40;10;7.50
2023-11;AZN-TAB40;8;7.50
2023-12;AZN-TAB40;6;7.50
2024-01;AZN-TAB40;8;7.60
2024-02;AZN-TAB40;6;7.60
2024-03;AZN-TAB40;10;7.60
2024-04;AZN-TAB40;14;7.60
2024-05;AZN-TAB40;16;7.60
2024-06;AZN-TAB40;21;7.60
2024-07;AZN-TAB40;23;7.60
2024-08;AZN-TAB40;19;7.60
2024-09;AZN-TAB40;15;7.60
2024-10;AZN-TAB40;11;7.60
2024-11;AZN-TAB40;7;7.60
2024-12;AZN-TAB40;7;7.60
2025-01;AZN-TAB40;7;7.70
2025-02;AZN-TAB40;7;7.70
2025-03;AZN-TAB40;11;7.70
2025-04;AZN-TAB40;13;7.70
2025-05;AZN-TAB40;17;7.70
2025-06;AZN-TAB40;22;7.70
2025-07;AZN-TAB40;25;7.70
2025-08;AZN-TAB40;21;7.70
2025-09;AZN-TAB40;16;7.70
2025-10;AZN-TAB40;12;7.70
2025-11;AZN-TAB40;8;7.70
2025-12;AZN-TAB40;7;7.70
2020-01;AMG-MRC75;3;14.80
2020-02;AMG-MRC75;3;14.80
2020-03;AMG-MRC75;4;14.80
2020-04;AMG-MRC75;5;14.80
2020-05;AMG-MRC75;7;14.80
2020-06;AMG-MRC75;9;14.80
2020-07;AMG-MRC75;8;14.80
2020-08;AMG-MRC75;8;14.80
2020-09;AMG-MRC75;6;14.80
2020-10;AMG-MRC75;4;14.80
2020-11;AMG-MRC75;3;14.80
2020-12;AMG-MRC75;3;14.80
2021-01;AMG-MRC75;3;15.01
2021-02;AMG-MRC75;3;15.01
2021-03;AMG-MRC75;4;15.01
2021-04;AMG-MRC75;5;15.01
2021-05;AMG-MRC75;7;15.01
2021-06;AMG-MRC75;8;15.01
2021-07;AMG-MRC75;9;15.01
2021-08;AMG-MRC75;9;15.01
2021-09;AMG-MRC75;7;15.01
2021-10;AMG-MRC75;4;15.01
2021-11;AMG-MRC75;3;15.01
2021-12;AMG-MRC75;3;15.01
2022-01;AMG-MRC75;3;15.21
2022-02;AMG-MRC75;3;15.21
2022-03;AMG-MRC75;4;15.21
2022-04;AMG-MRC75;6;15.21
2022-05;AMG-MRC75;8;15.21
2022-06;AMG-MRC75;9;15.21
2022-07;AMG-MRC75;10;15.21
2022-08;AMG-MRC75;9;15.21
2022-09;AMG-MRC75;6;15.21
2022-10;AMG-MRC75;5;15.21
2022-11;AMG-MRC75;3;15.21
2022-12;AMG-MRC75;3;15.21
2023-01;AMG-MRC75;3;15.42
2023-02;AMG-MRC75;3;15.42
2023-03;AMG-MRC75;5;15.42
2023-04;AMG-MRC75;6;15.42
2023-05;AMG-MRC75;8;15.42
2023-06;AMG-MRC75;9;15.42
2023-07;AMG-MRC75;10;15.42
2023-08;AMG-MRC75;10;15.42
2023-09;AMG-MRC75;7;15.42
2023-10;AMG-MRC75;5;15.42
2023-11;AMG-MRC75;4;15.42
2023-12;AMG-MRC75;3;15.42
2024-01;AMG-MRC75;4;15.63
2024-02;AMG-MRC75;3;15.63
2024-03;AMG-MRC75;5;15.63
2024-04;AMG-MRC75;7;15.63
2024-05;AMG-MRC75;8;15.63
2024-06;AMG-MRC75;10;15.63
2024-07;AMG-MRC75;11;15.63
2024-08;AMG-MRC75;9;15.63
2024-09;AMG-MRC75;7;15.63
2024-10;AMG-MRC75;5;15.63
2024-11;AMG-MRC75;4;15.63
2024-12;AMG-MRC75;3;15.63
2025-01;AMG-MRC75;3;15.84
2025-02;AMG-MRC75;3;15.84
2025-03;AMG-MRC75;5;15.84
2025-04;AMG-MRC75;7;15.84
2025-05;AMG-MRC75;8;15.84
2025-06;AMG-MRC75;11;15.84
2025-07;AMG-MRC75;12;15.84
2025-08;AMG-MRC75;10;15.84
2025-09;AMG-MRC75;8;15.84
2025-10;AMG-MRC75;6;15.84
2025-11;AMG-MRC75;4;15.84
2025-12;AMG-MRC75;3;15.84
2020-01;AZN-CASC;2;19.50
2020-02;AZN-CASC;2;19.50
2020-03;AZN-CASC;3;19.50
2020-04;AZN-CASC;4;19.50
2020-05;AZN-CASC;5;19.50
2020-06;AZN-CASC;7;19.50
2020-07;AZN-CASC;7;19.50
2020-08;AZN-CASC;6;19.50
2020-09;AZN-CASC;5;19.50
2020-10;AZN-CASC;3;19.50
2020-11;AZN-CASC;2;19.50
2020-12;AZN-CASC;2;19.50
2021-01;AZN-CASC;2;19.77
2021-02;AZN-CASC;2;19.77
2021-03;AZN-CASC;3;19.77
2021-04;AZN-CASC;4;19.77
2021-05;AZN-CASC;5;19.77
2021-06;AZN-CASC;7;19.77
2021-07;AZN-CASC;7;19.77
2021-08;AZN-CASC;7;19.77
2021-09;AZN-CASC;5;19.77
2021-10;AZN-CASC;3;19.77
2021-11;AZN-CASC;2;19.77
2021-12;AZN-CASC;2;19.77
2022-01;AZN-CASC;2;20.05
2022-02;AZN-CASC;2;20.05
2022-03;AZN-CASC;4;20.05
2022-04;AZN-CASC;4;20.05
2022-05;AZN-CASC;6;20.05
2022-06;AZN-CASC;7;20.05
2022-07;AZN-CASC;7;20.05
2022-08;AZN-CASC;7;20.05
2022-09;AZN-CASC;5;20.05
2022-10;AZN-CASC;3;20.05
2022-11;AZN-CASC;3;20.05
2022-12;AZN-CASC;2;20.05
2023-01;AZN-CASC;2;20.32
2023-02;AZN-CASC;2;20.32
2023-03;AZN-CASC;3;20.32
2023-04;AZN-CASC;5;20.32
2023-05;AZN-CASC;6;20.32
2023-06;AZN-CASC;7;20.32
2023-07;AZN-CASC;8;20.32
2023-08;AZN-CASC;7;20.32
2023-09;AZN-CASC;6;20.32
2023-10;AZN-CASC;4;20.32
2023-11;AZN-CASC;3;20.32
2023-12;AZN-CASC;2;20.32
2024-01;AZN-CASC;3;20.59
2024-02;AZN-CASC;3;20.59
2024-03;AZN-CASC;4;20.59
2024-04;AZN-CASC;5;20.59
2024-05;AZN-CASC;7;20.59
2024-06;AZN-CASC;7;20.59
2024-07;AZN-CASC;8;20.59
2024-08;AZN-CASC;8;20.59
2024-09;AZN-CASC;5;20.59
2024-10;AZN-CASC;4;20.59
2024-11;AZN-CASC;3;20.59
2024-12;AZN-CASC;2;20.59
2025-01;AZN-CASC;3;20.87
2025-02;AZN-CASC;2;20.87
2025-03;AZN-CASC;4;20.87
2025-04;AZN-CASC;5;20.87
2025-05;AZN-CASC;6;20.87
2025-06;AZN-CASC;8;20.87
2025-07;AZN-CASC;9;20.87
2025-08;AZN-CASC;8;20.87
2025-09;AZN-CASC;6;20.87
2025-10;AZN-CASC;4;20.87
2025-11;AZN-CASC;3;20.87
2025-12;AZN-CASC;2;20.87
2020-01;HLC-MRC-B1;2;95.00
2020-02;HLC-MRC-B1;2;95.00
2020-03;HLC-MRC-B1;3;95.00
2020-04;HLC-MRC-B1;4;95.00
2020-05;HLC-MRC-B1;5;95.00
2020-06;HLC-MRC-B1;7;95.00
2020-07;HLC-MRC-B1;7;95.00
2020-08;HLC-MRC-B1;6;95.00
2020-09;HLC-MRC-B1;5;95.00
2020-10;HLC-MRC-B1;3;95.00
2020-11;HLC-MRC-B1;2;95.00
2020-12;HLC-MRC-B1;2;95.00
2021-01;HLC-MRC-B1;2;96.33
2021-02;HLC-MRC-B1;2;96.33
2021-03;HLC-MRC-B1;4;96.33
2021-04;HLC-MRC-B1;4;96.33
2021-05;HLC-MRC-B1;6;96.33
2021-06;HLC-MRC-B1;7;96.33
2021-07;HLC-MRC-B1;7;96.33
2021-08;HLC-MRC-B1;7;96.33
2021-09;HLC-MRC-B1;5;96.33
2021-10;HLC-MRC-B1;3;96.33
2021-11;HLC-MRC-B1;2;96.33
2021-12;HLC-MRC-B1;2;96.33
2022-01;HLC-MRC-B1;2;97.66
2022-02;HLC-MRC-B1;2;97.66
2022-03;HLC-MRC-B1;3;97.66
2022-04;HLC-MRC-B1;4;97.66
2022-05;HLC-MRC-B1;6;97.66
2022-06;HLC-MRC-B1;8;97.66
2022-07;HLC-MRC-B1;7;97.66
2022-08;HLC-MRC-B1;7;97.66
2022-09;HLC-MRC-B1;6;97.66
2022-10;HLC-MRC-B1;4;97.66
2022-11;HLC-MRC-B1;3;97.66
2022-12;HLC-MRC-B1;2;97.66
2023-01;HLC-MRC-B1;3;98.99
2023-02;HLC-MRC-B1;3;98.99
2023-03;HLC-MRC-B1;4;98.99
2023-04;HLC-MRC-B1;5;98.99
2023-05;HLC-MRC-B1;7;98.99
2023-06;HLC-MRC-B1;7;98.99
2023-07;HLC-MRC-B1;8;98.99
2023-08;HLC-MRC-B1;8;98.99
2023-09;HLC-MRC-B1;5;98.99
2023-10;HLC-MRC-B1;4;98.99
2023-11;HLC-MRC-B1;3;98.99
2023-12;HLC-MRC-B1;3;98.99
2024-01;HLC-MRC-B1;3;100.32
2024-02;HLC-MRC-B1;3;100.32
2024-03;HLC-MRC-B1;4;100.32
2024-04;HLC-MRC-B1;5;100.32
2024-05;HLC-MRC-B1;7;100.32
2024-06;HLC-MRC-B1;8;100.32
2024-07;HLC-MRC-B1;9;100.32
2024-08;HLC-MRC-B1;8;100.32
2024-09;HLC-MRC-B1;6;100.32
2024-10;HLC-MRC-B1;4;100.32
2024-11;HLC-MRC-B1;3;100.32
2024-12;HLC-MRC-B1;2;100.32
2025-01;HLC-MRC-B1;3;101.65
2025-02;HLC-MRC-B1;3;101.65
2025-03;HLC-MRC-B1;4;101.65
2025-04;HLC-MRC-B1;6;101.65
2025-05;HLC-MRC-B1;7;101.65
2025-06;HLC-MRC-B1;8;101.65
2025-07;HLC-MRC-B1;9;101.65
2025-08;HLC-MRC-B1;9;101.65
2025-09;HLC-MRC-B1;6;101.65
2025-10;HLC-MRC-B1;4;101.65
2025-11;HLC-MRC-B1;3;101.65
2025-12;HLC-MRC-B1;3;101.65
2020-01;HLC-MRC-B2;2;108.00
2020-02;HLC-MRC-B2;2;108.00
2020-03;HLC-MRC-B2;2;108.00
2020-04;HLC-MRC-B2;3;108.00
2020-05;HLC-MRC-B2;4;108.00
2020-06;HLC-MRC-B2;5;108.00
2020-07;HLC-MRC-B2;5;108.00
2020-08;HLC-MRC-B2;5;108.00
2020-09;HLC-MRC-B2;4;108.00
2020-10;HLC-MRC-B2;3;108.00
2020-11;HLC-MRC-B2;2;108.00
2020-12;HLC-MRC-B2;2;108.00
2021-01;HLC-MRC-B2;2;109.51
2021-02;HLC-MRC-B2;2;109.51
2021-03;HLC-MRC-B2;3;109.51
2021-04;HLC-MRC-B2;3;109.51
2021-05;HLC-MRC-B2;4;109.51
2021-06;HLC-MRC-B2;5;109.51
2021-07;HLC-MRC-B2;5;109.51
2021-08;HLC-MRC-B2;5;109.51
2021-09;HLC-MRC-B2;4;109.51
2021-10;HLC-MRC-B2;2;109.51
2021-11;HLC-MRC-B2;2;109.51
2021-12;HLC-MRC-B2;2;109.51
2022-01;HLC-MRC-B2;2;111.02
2022-02;HLC-MRC-B2;2;111.02
2022-03;HLC-MRC-B2;2;111.02
2022-04;HLC-MRC-B2;3;111.02
2022-05;HLC-MRC-B2;5;111.02
2022-06;HLC-MRC-B2;5;111.02
2022-07;HLC-MRC-B2;6;111.02
2022-08;HLC-MRC-B2;5;111.02
2022-09;HLC-MRC-B2;4;111.02
2022-10;HLC-MRC-B2;3;111.02
2022-11;HLC-MRC-B2;2;111.02
2022-12;HLC-MRC-B2;2;111.02
2023-01;HLC-MRC-B2;2;112.54
2023-02;HLC-MRC-B2;2;112.54
2023-03;HLC-MRC-B2;3;112.54
2023-04;HLC-MRC-B2;4;112.54
2023-05;HLC-MRC-B2;5;112.54
2023-06;HLC-MRC-B2;5;112.54
2023-07;HLC-MRC-B2;6;112.54
2023-08;HLC-MRC-B2;6;112.54
2023-09;HLC-MRC-B2;4;112.54
2023-10;HLC-MRC-B2;3;112.54
2023-11;HLC-MRC-B2;2;112.54
2023-12;HLC-MRC-B2;2;112.54
2024-01;HLC-MRC-B2;2;114.05
2024-02;HLC-MRC-B2;2;114.05
2024-03;HLC-MRC-B2;3;114.05
2024-04;HLC-MRC-B2;4;114.05
2024-05;HLC-MRC-B2;5;114.05
2024-06;HLC-MRC-B2;6;114.05
2024-07;HLC-MRC-B2;6;114.05
2024-08;HLC-MRC-B2;6;114.05
2024-09;HLC-MRC-B2;4;114.05
2024-10;HLC-MRC-B2;3;114.05
2024-11;HLC-MRC-B2;2;114.05
2024-12;HLC-MRC-B2;2;114.05
2025-01;HLC-MRC-B2;2;115.56
2025-02;HLC-MRC-B2;2;115.56
2025-03;HLC-MRC-B2;3;115.56
2025-04;HLC-MRC-B2;4;115.56
2025-05;HLC-MRC-B2;5;115.56
2025-06;HLC-MRC-B2;6;115.56
2025-07;HLC-MRC-B2;7;115.56
2025-08;HLC-MRC-B2;6;115.56
2025-09;HLC-MRC-B2;4;115.56
2025-10;HLC-MRC-B2;3;115.56
2025-11;HLC-MRC-B2;2;115.56
2025-12;HLC-MRC-B2;2;115.56
2020-01;HLC-MRC-B3;2;102.00
2020-02;HLC-MRC-B3;2;102.00
2020-03;HLC-MRC-B3;2;102.00
2020-04;HLC-MRC-B3;3;102.00
2020-05;HLC-MRC-B3;4;102.00
2020-06;HLC-MRC-B3;5;102.00
2020-07;HLC-MRC-B3;5;102.00
2020-08;HLC-MRC-B3;5;102.00
2020-09;HLC-MRC-B3;4;102.00
2020-10;HLC-MRC-B3;2;102.00
2020-11;HLC-MRC-B3;2;102.00
2020-12;HLC-MRC-B3;2;102.00
2021-01;HLC-MRC-B3;2;103.43
2021-02;HLC-MRC-B3;2;103.43
2021-03;HLC-MRC-B3;2;103.43
2021-04;HLC-MRC-B3;3;103.43
2021-05;HLC-MRC-B3;4;103.43
2021-06;HLC-MRC-B3;5;103.43
2021-07;HLC-MRC-B3;5;103.43
2021-08;HLC-MRC-B3;5;103.43
2021-09;HLC-MRC-B3;4;103.43
2021-10;HLC-MRC-B3;2;103.43
2021-11;HLC-MRC-B3;2;103.43
2021-12;HLC-MRC-B3;2;103.43
2022-01;HLC-MRC-B3;2;104.86
2022-02;HLC-MRC-B3;2;104.86
2022-03;HLC-MRC-B3;2;104.86
2022-04;HLC-MRC-B3;3;104.86
2022-05;HLC-MRC-B3;5;104.86
2022-06;HLC-MRC-B3;5;104.86
2022-07;HLC-MRC-B3;6;104.86
2022-08;HLC-MRC-B3;5;104.86
2022-09;HLC-MRC-B3;4;104.86
2022-10;HLC-MRC-B3;3;104.86
2022-11;HLC-MRC-B3;2;104.86
2022-12;HLC-MRC-B3;2;104.86
2023-01;HLC-MRC-B3;2;106.28
2023-02;HLC-MRC-B3;2;106.28
2023-03;HLC-MRC-B3;3;106.28
2023-04;HLC-MRC-B3;4;106.28
2023-05;HLC-MRC-B3;5;106.28
2023-06;HLC-MRC-B3;5;106.28
2023-07;HLC-MRC-B3;6;106.28
2023-08;HLC-MRC-B3;6;106.28
2023-09;HLC-MRC-B3;4;106.28
2023-10;HLC-MRC-B3;3;106.28
2023-11;HLC-MRC-B3;2;106.28
2023-12;HLC-MRC-B3;2;106.28
